rowID,SceneID,Season,Episode,SceneNumber,Location
1,1_1_1,Season1,1,1,Workplace
2,1_1_2,Season1,1,2,Diner
3,1_1_3,Season1,1,3,Other
4,1_1_4,Season1,1,4,Workplace
5,1_1_5,Season1,1,5,CharacterHome
6,1_1_6,Season1,1,6,CharacterHome
7,1_1_7,Season1,1,7,Workplace
8,1_1_8,Season1,1,8,Other
9,1_1_9,Season1,1,9,CharacterHome
10,1_1_10,Season1,1,10,Workplace
11,1_2_1,Season1,2,1,Workplace
12,1_2_2,Season1,2,2,Other
13,1_2_3,Season1,2,3,Leisure
14,1_2_4,Season1,2,4,Transport
15,1_2_5,Season1,2,5,Workplace
16,1_2_6,Season1,2,6,CharacterHome
17,1_2_7,Season1,2,7,Workplace
18,1_2_8,Season1,2,8,CharacterHome
19,1_2_9,Season1,2,9,CharacterHome
20,1_2_10,Season1,2,10,Workplace
21,1_3_1,Season1,3,1,Workplace
22,1_3_2,Season1,3,2,CharacterHome
23,1_3_3,Season1,3,3,CharacterHome
24,1_3_4,Season1,3,4,CharacterHome
25,1_3_5,Season1,3,5,CharacterHome
26,1_3_6,Season1,3,6,Workplace
27,1_3_7,Season1,3,7,Other
28,1_3_8,Season1,3,8,CharacterHome
29,1_3_9,Season1,3,9,Workplace
30,1_3_10,Season1,3,10,Diner
31,1_3_11,Season1,3,11,Other
32,1_4_1,Season1,4,1,Workplace
33,1_4_2,Season1,4,2,CharacterHome
34,1_4_3,Season1,4,3,Workplace
35,1_4_4,Season1,4,4,Diner
36,1_4_5,Season1,4,5,Other
37,1_4_6,Season1,4,6,Workplace
38,1_4_7,Season1,4,7,CharacterHome
39,1_4_8,Season1,4,8,CharacterHome
40,1_4_9,Season1,4,9,Workplace
41,1_5_1,Season1,5,1,Workplace
42,1_5_2,Season1,5,2,Diner
43,1_5_3,Season1,5,3,Other
44,1_5_4,Season1,5,4,CharacterHome
45,1_5_5,Season1,5,5,Other
46,1_5_6,Season1,5,6,Workplace
47,1_5_7,Season1,5,7,CharacterHome
48,1_5_8,Season1,5,8,Leisure
49,1_5_9,Season1,5,9,Diner
50,1_5_10,Season1,5,10,Workplace
51,2_1_1,Season2,1,1,Workplace
52,2_1_2,Season2,1,2,Transport
53,2_1_3,Season2,1,3,CharacterHome
54,2_1_4,Season2,1,4,Diner
55,2_1_5,Season2,1,5,Other
56,2_1_6,Season2,1,6,Workplace
57,2_1_7,Season2,1,7,Other
58,2_1_8,Season2,1,8,Transport
59,2_1_9,Season2,1,9,CharacterHome
60,2_1_10,Season2,1,10,Diner
61,2_1_11,Season2,1,11,Transport
62,2_1_12,Season2,1,12,Workplace
63,2_3_1,Season2,3,1,Workplace
64,2_3_2,Season2,3,2,Other
65,2_3_3,Season2,3,3,CharacterHome
66,2_3_4,Season2,3,4,CharacterHome
67,2_3_5,Season2,3,5,Leisure
68,2_3_6,Season2,3,6,Workplace
69,2_3_7,Season2,3,7,Leisure
70,2_3_8,Season2,3,8,Leisure
71,2_3_9,Season2,3,9,CharacterHome
72,2_3_10,Season2,3,10,Transport
73,2_3_11,Season2,3,11,Workplace
74,2_2_1,Season2,2,1,Workplace
75,2_2_2,Season2,2,2,CharacterHome
76,2_2_3,Season2,2,3,OtherFamilyHome
77,2_2_4,Season2,2,4,CharacterHome
78,2_2_5,Season2,2,5,CharacterHome
79,2_2_6,Season2,2,6,Workplace
80,2_2_7,Season2,2,7,Diner
81,2_2_8,Season2,2,8,Other
82,2_2_9,Season2,2,9,Other
83,2_2_10,Season2,2,10,Diner
84,2_2_11,Season2,2,11,Workplace
85,2_4_1,Season2,4,1,Workplace
86,2_4_2,Season2,4,2,Diner
87,2_4_3,Season2,4,3,Transport
88,2_4_4,Season2,4,4,Transport
89,2_4_5,Season2,4,5,Transport
90,2_4_6,Season2,4,6,Transport
91,2_4_7,Season2,4,7,Transport
92,2_4_8,Season2,4,8,CharacterHome
93,2_4_9,Season2,4,9,Workplace
94,2_4_10,Season2,4,10,CharacterHome
95,2_4_11,Season2,4,11,CharacterHome
96,2_4_12,Season2,4,12,Diner
97,2_4_13,Season2,4,13,Outside
98,2_4_14,Season2,4,14,Other
99,2_4_15,Season2,4,15,Workplace
100,2_5_1,Season2,5,1,Workplace
101,2_5_2,Season2,5,2,CharacterHome
102,2_5_2,Season2,5,2,Other
103,2_5_3,Season2,5,3,Workplace
104,2_5_4,Season2,5,4,Diner
105,2_5_4,Season2,5,4,Outside
106,2_5_5,Season2,5,5,Diner
107,2_5_6,Season2,5,6,CharacterHome
108,2_5_6,Season2,5,6,Other
109,2_5_7,Season2,5,7,CharacterHome
110,2_5_8,Season2,5,8,Other
111,2_5_9,Season2,5,9,CharacterHome
112,2_5_10,Season2,5,10,CharacterHome
113,2_5_11,Season2,5,11,Workplace
114,2_6_1,Season2,6,1,Workplace
115,2_6_2,Season2,6,2,CharacterHome
116,2_6_3,Season2,6,3,CharacterHome
117,2_6_4,Season2,6,4,Workplace
118,2_6_5,Season2,6,5,CharacterHome
119,2_6_6,Season2,6,6,Other
120,2_6_7,Season2,6,7,CharacterHome
121,2_6_8,Season2,6,8,Diner
122,2_6_9,Season2,6,9,Workplace
123,2_6_10,Season2,6,10,CharacterHome
124,2_6_11,Season2,6,11,Other
125,2_6_12,Season2,6,12,CharacterHome
126,2_6_13,Season2,6,13,Workplace
127,2_7_1,Season2,7,1,Workplace
128,2_7_2,Season2,7,2,Workplace
129,2_7_3,Season2,7,3,CharacterHome
130,2_7_4,Season2,7,4,Other
131,2_7_5,Season2,7,5,CharacterHome
132,2_7_6,Season2,7,6,Workplace
133,2_7_7,Season2,7,7,Workplace
134,2_7_8,Season2,7,8,Other
135,2_7_9,Season2,7,9,CharacterHome
136,2_7_10,Season2,7,10,Other
137,2_7_11,Season2,7,11,Leisure
138,2_7_12,Season2,7,12,Other
139,2_7_13,Season2,7,13,Leisure
140,2_7_14,Season2,7,14,Other
141,2_7_15,Season2,7,15,Leisure
142,2_7_16,Season2,7,16,CharacterHome
143,2_7_17,Season2,7,17,Workplace
144,2_8_1,Season2,8,1,Workplace
145,2_8_2,Season2,8,2,CharacterHome
146,2_8_3,Season2,8,3,CharacterHome
147,2_8_4,Season2,8,4,Diner
148,2_8_5,Season2,8,5,Transport
149,2_8_6,Season2,8,6,Other
150,2_8_7,Season2,8,7,Other
151,2_8_8,Season2,8,8,Transport
152,2_8_9,Season2,8,9,Other
153,2_8_10,Season2,8,10,Transport
154,2_8_11,Season2,8,11,Transport
155,2_8_12,Season2,8,12,Transport
156,2_8_13,Season2,8,13,Other
157,2_8_14,Season2,8,14,Workplace
158,2_9_1,Season2,9,1,Workplace
159,2_9_2,Season2,9,2,CharacterHome
160,2_9_3,Season2,9,3,CharacterHome
161,2_9_4,Season2,9,4,Diner
162,2_9_5,Season2,9,5,CharacterHome
163,2_9_6,Season2,9,6,Other
164,2_9_7,Season2,9,7,Workplace
165,2_9_8,Season2,9,8,CharacterHome
166,2_9_9,Season2,9,9,Diner
167,2_9_10,Season2,9,10,CharacterHome
168,2_9_11,Season2,9,11,Workplace
169,2_10_1,Season2,10,1,Workplace
170,2_10_2,Season2,10,2,Diner
171,2_10_3,Season2,10,3,CharacterHome
172,2_10_4,Season2,10,4,CharacterHome
173,2_10_5,Season2,10,5,Other
174,2_10_6,Season2,10,6,Workplace
175,2_10_7,Season2,10,7,Transport
176,2_10_8,Season2,10,8,CharacterHome
177,2_10_9,Season2,10,9,Transport
178,2_10_10,Season2,10,10,CharacterHome
179,2_10_11,Season2,10,11,CharacterHome
180,2_10_12,Season2,10,12,Workplace
181,2_11_1,Season2,11,1,Workplace
182,2_11_2,Season2,11,2,Leisure
183,2_11_3,Season2,11,3,Workplace
184,2_12_1,Season2,12,1,Workplace
185,2_12_2,Season2,12,2,Leisure
186,2_12_3,Season2,12,3,CharacterHome
187,2_12_4,Season2,12,4,Other
188,2_12_5,Season2,12,5,Other
189,2_12_6,Season2,12,6,CharacterHome
190,2_12_7,Season2,12,7,Workplace
191,2_12_8,Season2,12,8,CharacterHome
192,2_12_9,Season2,12,9,CharacterHome
193,2_12_10,Season2,12,10,Diner
194,2_12_11,Season2,12,11,Workplace
195,3_1_1,Season3,1,1,Workplace
196,3_1_2,Season3,1,2,Leisure
197,3_1_3,Season3,1,3,CharacterHome
198,3_1_4,Season3,1,4,Leisure
199,3_1_5,Season3,1,5,Leisure
200,3_1_6,Season3,1,6,Leisure
201,3_1_7,Season3,1,7,CharacterHome
202,3_1_8,Season3,1,8,Other
203,3_1_9,Season3,1,9,CharacterHome
204,3_1_10,Season3,1,10,CharacterHome
205,3_1_11,Season3,1,11,Other
206,3_1_12,Season3,1,12,Other
207,3_1_13,Season3,1,13,Other
208,3_1_14,Season3,1,14,Diner
209,3_1_15,Season3,1,15,Workplace
210,3_2_1,Season3,2,1,Workplace
211,3_2_2,Season3,2,2,Diner
212,3_2_3,Season3,2,3,CharacterHome
213,3_2_4,Season3,2,4,Diner
214,3_2_5,Season3,2,5,CharacterHome
215,3_2_6,Season3,2,6,CharacterHome
216,3_2_7,Season3,2,7,Workplace
217,3_2_8,Season3,2,8,CharacterHome
218,3_2_9,Season3,2,9,Other
219,3_2_10,Season3,2,10,CharacterHome
220,3_2_11,Season3,2,11,Other
221,3_2_12,Season3,2,12,CharacterHome
222,3_2_13,Season3,2,13,CharacterHome
223,3_2_14,Season3,2,14,Workplace
224,3_3_1,Season3,3,1,Workplace
225,3_3_2,Season3,3,2,OtherFamilyHome
226,3_3_3,Season3,3,3,OtherFamilyHome
227,3_3_4,Season3,3,4,OtherFamilyHome
228,3_3_5,Season3,3,5,OtherFamilyHome
229,3_3_6,Season3,3,6,Leisure
230,3_3_7,Season3,3,7,Leisure
231,3_3_8,Season3,3,8,OtherFamilyHome
232,3_3_9,Season3,3,9,Workplace
233,3_4_1,Season3,4,1,Workplace
234,3_4_2,Season3,4,2,Transport
235,3_4_3,Season3,4,3,CharacterHome
236,3_4_4,Season3,4,4,Workplace
237,3_4_5,Season3,4,5,Diner
238,3_4_6,Season3,4,6,CharacterHome
239,3_4_7,Season3,4,7,Other
240,3_4_8,Season3,4,8,Diner
241,3_4_9,Season3,4,9,Other
242,3_4_10,Season3,4,10,CharacterHome
243,3_4_11,Season3,4,11,CharacterHome
244,3_4_12,Season3,4,12,Outside
245,3_4_13,Season3,4,13,CharacterHome
246,3_4_14,Season3,4,14,Outside
247,3_4_15,Season3,4,15,CharacterHome
248,3_4_16,Season3,4,16,CharacterHome
249,3_4_17,Season3,4,17,Workplace
250,3_5_1,Season3,5,1,Workplace
251,3_5_2,Season3,5,2,CharacterHome
252,3_5_3,Season3,5,3,Leisure
253,3_5_4,Season3,5,4,Workplace
254,3_5_5,Season3,5,5,Diner
255,3_5_5,Season3,5,5,Other
256,3_5_6,Season3,5,6,Workplace
257,3_5_7,Season3,5,7,CharacterHome
258,3_5_8,Season3,5,8,Diner
259,3_5_8,Season3,5,8,Other
260,3_5_9,Season3,5,9,Leisure
261,3_5_10,Season3,5,10,CharacterHome
262,3_5_10,Season3,5,10,Other
263,3_5_11,Season3,5,11,Other
264,3_5_12,Season3,5,12,Outside
265,3_5_13,Season3,5,13,Workplace
266,3_6_1,Season3,6,1,Workplace
267,3_6_2,Season3,6,2,Other
268,3_6_3,Season3,6,3,Other
269,3_6_4,Season3,6,4,Other
270,3_6_5,Season3,6,5,Other
271,3_6_6,Season3,6,6,Other
272,3_6_7,Season3,6,7,Other
273,3_6_8,Season3,6,8,Other
274,3_6_9,Season3,6,9,Other
275,3_6_10,Season3,6,10,Other
276,3_6_11,Season3,6,11,Workplace
277,3_6_12,Season3,6,12,Other
278,3_6_13,Season3,6,13,Other
279,3_6_14,Season3,6,14,Other
280,3_6_15,Season3,6,15,Workplace
281,3_7_1,Season3,7,1,Workplace
282,3_7_2,Season3,7,2,Outside
283,3_7_3,Season3,7,3,CharacterHome
284,3_7_4,Season3,7,4,Leisure
285,3_7_5,Season3,7,5,Other
286,3_7_6,Season3,7,6,Leisure
287,3_7_7,Season3,7,7,Other
288,3_7_8,Season3,7,8,Leisure
289,3_7_9,Season3,7,9,Other
290,3_7_10,Season3,7,10,CharacterHome
291,3_7_11,Season3,7,11,Leisure
292,3_7_12,Season3,7,12,CharacterHome
293,3_7_13,Season3,7,13,Other
294,3_7_14,Season3,7,14,Workplace
295,3_7_15,Season3,7,15,CharacterHome
296,3_7_16,Season3,7,16,Other
297,3_7_17,Season3,7,17,Leisure
298,3_7_18,Season3,7,18,Other
299,3_7_19,Season3,7,19,Outside
300,3_7_20,Season3,7,20,Workplace
301,3_8_1,Season3,8,1,Workplace
302,3_8_2,Season3,8,2,CharacterHome
303,3_8_3,Season3,8,3,Diner
304,3_8_4,Season3,8,4,CharacterHome
305,3_8_5,Season3,8,5,Outside
306,3_8_6,Season3,8,6,CharacterHome
307,3_8_7,Season3,8,7,CharacterHome
308,3_8_8,Season3,8,8,Workplace
309,3_9_1,Season3,9,1,Workplace
310,3_9_2,Season3,9,2,Workplace
311,3_9_2,Season3,9,2,Outside
312,3_9_2,Season3,9,2,Other
313,3_9_3,Season3,9,3,CharacterHome
314,3_9_4,Season3,9,4,Workplace
315,3_9_5,Season3,9,5,CharacterHome
316,3_9_6,Season3,9,6,CharacterHome
317,3_9_6,Season3,9,6,Diner
318,3_9_7,Season3,9,7,CharacterHome
319,3_9_8,Season3,9,8,CharacterHome
320,3_9_9,Season3,9,9,CharacterHome
321,3_9_10,Season3,9,10,Diner
322,3_9_11,Season3,9,11,CharacterHome
323,3_9_12,Season3,9,12,Other
324,3_9_13,Season3,9,13,CharacterHome
325,3_9_14,Season3,9,14,Other
326,3_9_15,Season3,9,15,Diner
327,3_9_16,Season3,9,16,Workplace
328,3_10_1,Season3,10,1,Workplace
329,3_10_2,Season3,10,2,Other
330,3_10_3,Season3,10,3,Other
331,3_10_4,Season3,10,4,Other
332,3_10_5,Season3,10,5,Other
333,3_10_6,Season3,10,6,Workplace
334,3_10_7,Season3,10,7,Other
335,3_10_8,Season3,10,8,Other
336,3_10_9,Season3,10,9,CharacterHome
337,3_10_10,Season3,10,10,Other
338,3_10_11,Season3,10,11,CharacterHome
339,3_10_12,Season3,10,12,Other
340,3_10_13,Season3,10,13,CharacterHome
341,3_10_14,Season3,10,14,CharacterHome
342,3_10_15,Season3,10,15,CharacterHome
343,3_10_16,Season3,10,16,Workplace
344,3_11_1,Season3,11,1,Workplace
345,3_11_2,Season3,11,2,CharacterHome
346,3_11_3,Season3,11,3,Other
347,3_11_4,Season3,11,4,CharacterHome
348,3_11_5,Season3,11,5,CharacterHome
349,3_11_6,Season3,11,6,CharacterHome
350,3_11_7,Season3,11,7,CharacterHome
351,3_11_8,Season3,11,8,Workplace
352,3_11_9,Season3,11,9,CharacterHome
353,3_11_10,Season3,11,10,Other
354,3_11_11,Season3,11,11,Other
355,3_11_12,Season3,11,12,Diner
356,3_11_13,Season3,11,13,Workplace
357,3_12_1,Season3,12,1,Workplace
358,3_12_2,Season3,12,2,Workplace
359,3_12_2,Season3,12,2,Outside
360,3_12_3,Season3,12,3,Leisure
361,3_12_4,Season3,12,4,CharacterHome
362,3_12_5,Season3,12,5,Workplace
363,3_12_6,Season3,12,6,Diner
364,3_12_7,Season3,12,7,CharacterHome
365,3_12_8,Season3,12,8,Workplace
366,3_12_9,Season3,12,9,Workplace
367,3_12_10,Season3,12,10,Workplace
368,3_12_11,Season3,12,11,Workplace
369,3_12_12,Season3,12,12,Workplace
370,3_13_1,Season3,13,1,Workplace
371,3_13_2,Season3,13,2,Diner
372,3_13_3,Season3,13,3,Transport
373,3_13_4,Season3,13,4,Transport
374,3_13_5,Season3,13,5,Transport
375,3_13_6,Season3,13,6,Transport
376,3_13_7,Season3,13,7,Transport
377,3_13_8,Season3,13,8,Transport
378,3_13_9,Season3,13,9,Transport
379,3_13_10,Season3,13,10,Transport
380,3_13_11,Season3,13,11,Transport
381,3_13_12,Season3,13,12,Transport
382,3_13_13,Season3,13,13,Transport
383,3_13_14,Season3,13,14,Transport
384,3_13_15,Season3,13,15,Transport
385,3_13_16,Season3,13,16,Transport
386,3_13_17,Season3,13,17,Transport
387,3_13_18,Season3,13,18,Transport
388,3_13_19,Season3,13,19,Leisure
389,3_13_20,Season3,13,20,Leisure
390,3_13_21,Season3,13,21,Transport
391,3_13_22,Season3,13,22,Transport
392,3_13_23,Season3,13,23,Leisure
393,3_13_24,Season3,13,24,Leisure
394,3_13_25,Season3,13,25,Leisure
395,3_13_26,Season3,13,26,Transport
396,3_13_27,Season3,13,27,Transport
397,3_13_28,Season3,13,28,Transport
398,3_13_29,Season3,13,29,Diner
399,3_13_30,Season3,13,30,Workplace
400,3_14_1,Season3,14,1,Workplace
401,3_14_2,Season3,14,2,CharacterHome
402,3_14_3,Season3,14,3,Leisure
403,3_14_4,Season3,14,4,Outside
404,3_14_5,Season3,14,5,Leisure
405,3_14_6,Season3,14,6,Outside
406,3_14_7,Season3,14,7,Leisure
407,3_14_8,Season3,14,8,Leisure
408,3_14_9,Season3,14,9,Diner
409,3_14_10,Season3,14,10,CharacterHome
410,3_14_11,Season3,14,11,Diner
411,3_14_12,Season3,14,12,Workplace
412,3_14_13,Season3,14,13,CharacterHome
413,3_14_14,Season3,14,14,CharacterHome
414,3_14_15,Season3,14,15,Workplace
415,3_15_1,Season3,15,1,Workplace
416,3_15_2,Season3,15,2,CharacterHome
417,3_15_2,Season3,15,2,Other
418,3_15_3,Season3,15,3,CharacterHome
419,3_15_4,Season3,15,4,Other
420,3_15_5,Season3,15,5,CharacterHome
421,3_15_6,Season3,15,6,Other
422,3_15_7,Season3,15,7,Workplace
423,3_15_8,Season3,15,8,CharacterHome
424,3_15_8,Season3,15,8,Other
425,3_15_9,Season3,15,9,Other
426,3_15_10,Season3,15,10,Other
427,3_15_11,Season3,15,11,Other
428,3_15_12,Season3,15,12,Other
429,3_15_13,Season3,15,13,Other
430,3_15_14,Season3,15,14,Other
431,3_15_15,Season3,15,15,CharacterHome
432,3_15_16,Season3,15,16,Workplace
433,3_16_1,Season3,16,1,Workplace
434,3_16_2,Season3,16,2,Leisure
435,3_16_3,Season3,16,3,Leisure
436,3_16_4,Season3,16,4,Leisure
437,3_16_5,Season3,16,5,Leisure
438,3_16_6,Season3,16,6,CharacterHome
439,3_16_7,Season3,16,7,CharacterHome
440,3_16_8,Season3,16,8,CharacterHome
441,3_16_9,Season3,16,9,CharacterHome
442,3_16_10,Season3,16,10,CharacterHome
443,3_16_11,Season3,16,11,CharacterHome
444,3_16_12,Season3,16,12,Workplace
445,3_16_13,Season3,16,13,CharacterHome
446,3_16_14,Season3,16,14,CharacterHome
447,3_16_14,Season3,16,14,Other
448,3_16_15,Season3,16,15,CharacterHome
449,3_16_16,Season3,16,16,CharacterHome
450,3_16_17,Season3,16,17,CharacterHome
451,3_16_18,Season3,16,18,Leisure
452,3_16_19,Season3,16,19,Workplace
453,3_17_1,Season3,17,1,Workplace
454,3_17_2,Season3,17,2,Leisure
455,3_17_3,Season3,17,3,Diner
456,3_17_4,Season3,17,4,Workplace
457,3_17_5,Season3,17,5,Other
458,3_17_6,Season3,17,6,CharacterHome
459,3_17_6,Season3,17,6,Outside
460,3_17_7,Season3,17,7,Transport
461,3_17_8,Season3,17,8,CharacterHome
462,3_17_8,Season3,17,8,Outside
463,3_17_9,Season3,17,9,Transport
464,3_17_10,Season3,17,10,CharacterHome
465,3_18_1,Season3,18,1,Other
466,3_18_2,Season3,18,2,Workplace
467,3_18_3,Season3,18,3,Leisure
468,3_18_4,Season3,18,4,Other
469,3_18_5,Season3,18,5,Transport
470,3_18_6,Season3,18,6,Other
471,3_18_7,Season3,18,7,Workplace
472,3_18_8,Season3,18,8,Transport
473,3_18_9,Season3,18,9,CharacterHome
474,3_18_10,Season3,18,10,Transport
475,3_18_11,Season3,18,11,Leisure
476,3_18_12,Season3,18,12,Diner
477,3_18_13,Season3,18,13,Other
478,3_18_14,Season3,18,14,Transport
479,3_18_14,Season3,18,14,Outside
480,3_18_15,Season3,18,15,CharacterHome
481,3_18_15,Season3,18,15,Outside
482,3_18_16,Season3,18,16,Workplace
483,3_19_1,Season3,19,1,Workplace
484,3_19_2,Season3,19,2,Other
485,3_19_3,Season3,19,3,Transport
486,3_19_4,Season3,19,4,Outside
487,3_19_5,Season3,19,5,Workplace
488,3_19_6,Season3,19,6,Transport
489,3_19_7,Season3,19,7,Outside
490,3_19_8,Season3,19,8,Transport
491,3_19_9,Season3,19,9,Transport
492,3_19_10,Season3,19,10,Other
493,3_19_11,Season3,19,11,Outside
494,3_19_12,Season3,19,12,Transport
495,3_19_13,Season3,19,13,Outside
496,3_19_14,Season3,19,14,Transport
497,3_19_15,Season3,19,15,Transport
498,3_19_15,Season3,19,15,Outside
499,3_19_16,Season3,19,16,Transport
500,3_19_17,Season3,19,17,Other
501,3_19_18,Season3,19,18,Transport
502,3_19_19,Season3,19,19,Other
503,3_19_20,Season3,19,20,Transport
504,3_19_21,Season3,19,21,Other
505,3_19_22,Season3,19,22,Workplace
506,3_20_1,Season3,20,1,Workplace
507,3_20_2,Season3,20,2,CharacterHome
508,3_20_2,Season3,20,2,Transport
509,3_20_3,Season3,20,3,Outside
510,3_20_4,Season3,20,4,CharacterHome
511,3_20_5,Season3,20,5,Leisure
512,3_20_6,Season3,20,6,Transport
513,3_20_7,Season3,20,7,Leisure
514,3_20_8,Season3,20,8,Transport
515,3_20_9,Season3,20,9,CharacterHome
516,3_20_10,Season3,20,10,CharacterHome
517,3_20_10,Season3,20,10,Other
518,3_20_11,Season3,20,11,CharacterHome
519,3_20_12,Season3,20,12,CharacterHome
520,3_20_13,Season3,20,13,CharacterHome
521,3_20_14,Season3,20,14,Other
522,3_20_15,Season3,20,15,CharacterHome
523,3_20_16,Season3,20,16,Other
524,3_20_17,Season3,20,17,Workplace
525,3_21_1,Season3,21,1,Workplace
526,3_21_2,Season3,21,2,Other
527,3_21_3,Season3,21,3,CharacterHome
528,3_21_4,Season3,21,4,Other
529,3_21_5,Season3,21,5,Outside
530,3_21_5,Season3,21,5,Other
531,3_21_6,Season3,21,6,Leisure
532,3_21_7,Season3,21,7,CharacterHome
533,3_21_8,Season3,21,8,Workplace
534,3_21_9,Season3,21,9,Other
535,3_21_10,Season3,21,10,CharacterHome
536,3_21_11,Season3,21,11,CharacterHome
537,3_21_12,Season3,21,12,CharacterHome
538,3_21_13,Season3,21,13,Workplace
539,3_21_14,Season3,21,14,Other
540,3_21_15,Season3,21,15,CharacterHome
541,3_21_16,Season3,21,16,Other
542,3_21_17,Season3,21,17,Workplace
543,3_22_1,Season3,22,1,Workplace
544,3_22_2,Season3,22,2,CharacterHome
545,3_22_3,Season3,22,3,Transport
546,3_22_4,Season3,22,4,CharacterHome
547,3_22_5,Season3,22,5,Transport
548,3_22_5,Season3,22,5,Outside
549,3_22_6,Season3,22,6,CharacterHome
550,3_22_6,Season3,22,6,Outside
551,3_22_7,Season3,22,7,Outside
552,3_22_8,Season3,22,8,Outside
553,3_22_9,Season3,22,9,Outside
554,3_22_10,Season3,22,10,CharacterHome
555,3_22_10,Season3,22,10,Outside
556,3_22_11,Season3,22,11,Workplace
557,3_23_1,Season3,23,1,Workplace
558,3_23_2,Season3,23,2,CharacterHome
559,3_23_3,Season3,23,3,CharacterHome
560,3_23_4,Season3,23,4,CharacterHome
561,3_23_5,Season3,23,5,CharacterHome
562,3_23_6,Season3,23,6,Diner
563,3_23_7,Season3,23,7,CharacterHome
564,3_23_8,Season3,23,8,CharacterHome
565,3_23_8,Season3,23,8,Other
566,3_23_9,Season3,23,9,Transport
567,3_23_10,Season3,23,10,CharacterHome
568,3_23_11,Season3,23,11,Outside
569,3_23_12,Season3,23,12,Other
570,3_23_13,Season3,23,13,Diner
571,3_23_14,Season3,23,14,Transport
572,3_23_15,Season3,23,15,Diner
573,3_23_16,Season3,23,16,Transport
574,3_23_17,Season3,23,17,Other
575,3_23_18,Season3,23,18,Transport
576,3_23_19,Season3,23,19,CharacterHome
577,3_23_20,Season3,23,20,Outside
578,3_23_21,Season3,23,21,CharacterHome
579,3_23_22,Season3,23,22,Workplace
580,3_23_23,Season3,23,23,Workplace
581,4_1_1,Season4,1,1,Workplace
582,4_1_2,Season4,1,2,Diner
583,4_1_3,Season4,1,3,Other
584,4_1_4,Season4,1,4,Transport
585,4_1_5,Season4,1,5,Other
586,4_1_6,Season4,1,6,CharacterHome
587,4_1_7,Season4,1,7,Outside
588,4_1_8,Season4,1,8,Outside
589,4_1_9,Season4,1,9,Leisure
590,4_1_9,Season4,1,9,Workplace
591,4_1_10,Season4,1,10,Workplace
592,4_1_11,Season4,1,11,Workplace
593,4_1_12,Season4,1,12,Workplace
594,4_1_13,Season4,1,13,Workplace
595,4_1_14,Season4,1,14,Workplace
596,4_1_15,Season4,1,15,Workplace
597,4_1_16,Season4,1,16,Workplace
598,4_1_17,Season4,1,17,Workplace
599,4_1_18,Season4,1,18,Workplace
600,4_1_19,Season4,1,19,Leisure
601,4_1_20,Season4,1,20,Leisure
602,4_1_21,Season4,1,21,Transport
603,4_1_21,Season4,1,21,Outside
604,4_1_22,Season4,1,22,Outside
605,4_1_23,Season4,1,23,Other
606,4_1_24,Season4,1,24,Other
607,4_1_25,Season4,1,25,Other
608,4_1_26,Season4,1,26,Other
609,4_1_27,Season4,1,27,Other
610,4_1_28,Season4,1,28,Other
611,4_1_29,Season4,1,29,Other
612,4_1_30,Season4,1,30,Other
613,4_1_31,Season4,1,31,Other
614,4_1_32,Season4,1,32,Other
615,4_1_33,Season4,1,33,Other
616,4_1_34,Season4,1,34,Workplace
617,4_2_1,Season4,2,1,Workplace
618,4_2_2,Season4,2,2,Transport
619,4_2_2,Season4,2,2,Outside
620,4_2_3,Season4,2,3,Other
621,4_2_4,Season4,2,4,Outside
622,4_2_5,Season4,2,5,Other
623,4_2_6,Season4,2,6,Transport
624,4_2_7,Season4,2,7,Other
625,4_2_8,Season4,2,8,Transport
626,4_2_8,Season4,2,8,Outside
627,4_2_9,Season4,2,9,Workplace
628,4_2_10,Season4,2,10,Transport
629,4_2_10,Season4,2,10,Outside
630,4_2_11,Season4,2,11,Other
631,4_2_12,Season4,2,12,Outside
632,4_2_13,Season4,2,13,Outside
633,4_2_14,Season4,2,14,Other
634,4_2_15,Season4,2,15,Other
635,4_2_16,Season4,2,16,Outside
636,4_2_17,Season4,2,17,Outside
637,4_2_18,Season4,2,18,Leisure
638,4_2_19,Season4,2,19,CharacterHome
639,4_2_20,Season4,2,20,Other
640,4_2_21,Season4,2,21,Workplace
641,4_3_1,Season4,3,1,Workplace
642,4_3_2,Season4,3,2,Workplace
643,4_3_3,Season4,3,3,CharacterHome
644,4_3_4,Season4,3,4,Diner
645,4_3_5,Season4,3,5,CharacterHome
646,4_3_6,Season4,3,6,Other
647,4_3_7,Season4,3,7,Other
648,4_3_8,Season4,3,8,Other
649,4_3_9,Season4,3,9,Diner
650,4_3_10,Season4,3,10,Other
651,4_3_11,Season4,3,11,CharacterHome
652,4_3_12,Season4,3,12,Diner
653,4_4_1,Season4,4,1,Workplace
654,4_4_2,Season4,4,2,CharacterHome
655,4_4_3,Season4,4,3,Outside
656,4_4_4,Season4,4,4,CharacterHome
657,4_4_4,Season4,4,4,Other
658,4_4_5,Season4,4,5,Workplace
659,4_4_6,Season4,4,6,Other
660,4_4_7,Season4,4,7,Other
661,4_4_8,Season4,4,8,Other
662,4_4_9,Season4,4,9,Other
663,4_4_10,Season4,4,10,Other
664,4_4_11,Season4,4,11,Other
665,4_4_12,Season4,4,12,Other
666,4_4_13,Season4,4,13,Diner
667,4_4_14,Season4,4,14,Other
668,4_4_15,Season4,4,15,Diner
669,4_4_16,Season4,4,16,Other
