rowID,SceneID,Season,Episode,SceneNumber,Scenetime,Character,Screentime,Laughtime,laughPercent,meanLaughPercent,sdLaughPercent,zLaughPercent,laughBin,laughBinFull
497,2_12_9,Season2,12,9,1405,LoveInterest,30,0,0,16.4504236,21.8596278,-0.7525482,1,1
498,2_12_9,Season2,12,9,1405,Other,115,20,17.3913043,20.7191006,25.7339278,-0.1293155,2,2
499,2_12_9,Season2,12,9,1405,Situation,NA,25,NA,NA,NA,NA,NA,S
500,2_12_10,Season2,12,10,255,Jerry,55,20,36.3636364,31.5546349,23.1302764,0.20790938,2,2
501,2_12_10,Season2,12,10,255,George,50,20,40,31.3203712,21.9125952,0.39610227,2,2
502,2_12_10,Season2,12,10,255,Elaine,40,5,12.5,23.8174973,21.6044789,-0.5238496,1,1
503,2_12_10,Season2,12,10,255,Other,10,0,0,20.7191006,25.7339278,-0.8051278,1,1
504,2_12_11,Season2,12,11,80,Jerry,30,20,66.6666667,31.5546349,23.1302764,1.51801177,3,3
505,3_1_1,Season3,1,1,140,Jerry,50,40,80,31.5546349,23.1302764,2.09445682,3,3
506,3_1_2,Season3,1,2,335,Jerry,90,60,66.6666667,31.5546349,23.1302764,1.51801177,2,2
507,3_1_2,Season3,1,2,335,Other,90,5,5.55555556,20.7191006,25.7339278,-0.5892433,1,1
508,3_1_3,Season3,1,3,465,Jerry,100,20,20,31.5546349,23.1302764,-0.4995459,1,1
509,3_1_3,Season3,1,3,465,George,95,45,47.3684211,31.3203712,21.9125952,0.73236646,2,2
510,3_1_3,Season3,1,3,465,Elaine,95,10,10.5263158,23.8174973,21.6044789,-0.6152049,1,1
511,3_1_4,Season3,1,4,520,George,115,80,69.5652174,31.3203712,21.9125952,1.74533622,3,3
512,3_1_4,Season3,1,4,520,Elaine,115,10,8.69565217,23.8174973,21.6044789,-0.6999403,1,1
513,3_1_4,Season3,1,4,520,Other,70,15,21.4285714,20.7191006,25.7339278,0.02756947,1,1
514,3_1_5,Season3,1,5,425,George,110,80,72.7272727,31.3203712,21.9125952,1.88963932,3,3
515,3_1_5,Season3,1,5,425,Other,110,5,4.54545455,20.7191006,25.7339278,-0.628495,1,1
516,3_1_5,Season3,1,5,425,Situation,NA,10,NA,NA,NA,NA,NA,S
517,3_1_6,Season3,1,6,40,George,10,10,100,31.3203712,21.9125952,3.13425352,3,3
518,3_1_6,Season3,1,6,40,Elaine,10,0,0,23.8174973,21.6044789,-1.1024333,1,1
519,3_1_7,Season3,1,7,805,Jerry,190,45,23.6842105,31.5546349,23.1302764,-0.340265,1,1
520,3_1_7,Season3,1,7,805,George,180,90,50,31.3203712,21.9125952,0.85246081,2,2
521,3_1_7,Season3,1,7,805,Kramer,80,30,37.5,39.911779,26.3381431,-0.0915698,1,1
522,3_1_8,Season3,1,8,325,Jerry,65,15,23.0769231,31.5546349,23.1302764,-0.3665201,1,1
523,3_1_8,Season3,1,8,325,George,65,45,69.2307692,31.3203712,21.9125952,1.73007339,3,3
524,3_1_8,Season3,1,8,325,FNC,65,5,7.69230769,27.4106458,24.6512855,-0.7998909,1,1
525,3_1_9,Season3,1,9,980,Jerry,195,50,25.6410256,31.5546349,23.1302764,-0.2556653,1,1
526,3_1_9,Season3,1,9,980,George,75,25,33.3333333,31.3203712,21.9125952,0.09186325,1,1
527,3_1_9,Season3,1,9,980,Elaine,195,20,10.2564103,23.8174973,21.6044789,-0.6276979,1,1
528,3_1_9,Season3,1,9,980,Kramer,155,70,45.1612903,39.911779,26.3381431,0.19931213,2,2
529,3_1_10,Season3,1,10,255,Jerry,45,0,0,31.5546349,23.1302764,-1.3642135,1,1
530,3_1_10,Season3,1,10,255,George,45,0,0,31.3203712,21.9125952,-1.4293319,1,1
531,3_1_10,Season3,1,10,255,Elaine,45,15,33.3333333,23.8174973,21.6044789,0.44045663,2,2
532,3_1_10,Season3,1,10,255,Kramer,45,15,33.3333333,39.911779,26.3381431,-0.2497688,1,1
533,3_1_11,Season3,1,11,100,Jerry,20,0,0,31.5546349,23.1302764,-1.3642135,1,1
534,3_1_11,Season3,1,11,100,George,20,0,0,31.3203712,21.9125952,-1.4293319,1,1
535,3_1_11,Season3,1,11,100,FNC,10,5,50,27.4106458,24.6512855,0.91635603,2,2
536,3_1_11,Season3,1,11,100,Other,20,5,25,20.7191006,25.7339278,0.16635235,2,2
